ISSCAAP_Division_Code,ISSCAAP_Division_Desc,ISSCAAP_Group_Code,ISSCAAP_Group_Desc,ERSCode,ScientificName,EnglishName,CG_code,CG_descr,MCS_code,MCS_descr,StatsData
3,Marine fishes,33,Miscellaneous coastal fishes,IMD,Limnichthys donaldsoni,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,TWC,Tewara cranwellae,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,WEG,Trachinus draco,Greater weever,7,Other marine fish,61,Weever,YES
3,Marine fishes,33,Miscellaneous coastal fishes,TZA,Trachinus araneus,Spotted weever,7,Other marine fish,61,Weever,YES
3,Marine fishes,33,Miscellaneous coastal fishes,TZR,Trachinus radiatus,Starry weever,7,Other marine fish,61,Weever,YES
3,Marine fishes,33,Miscellaneous coastal fishes,WVW,Trachinus armatus,Guinean weever,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,WVZ,Trachinus collignoni,Sailfin weever,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,WWA,Trachinus lineolatus,Striped weever,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,WWB,Trachinus pellegrini,Cape Verde weever,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,WEX,Trachinus spp,Weevers nei,7,Other marine fish,61,Weever,YES
3,Marine fishes,33,Miscellaneous coastal fishes,TOZ,Echiichthys vipera,Lesser weever,7,Other marine fish,61,Weever,YES
3,Marine fishes,33,Miscellaneous coastal fishes,TRA,Trachinidae,Weeverfishes nei,7,Other marine fish,61,Weever,YES
3,Marine fishes,33,Miscellaneous coastal fishes,RAK,Crapatalus angusticeps,Slender stargazer,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,LEY,Leptoscopus macropygus,Estuary stargazer,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,AIN,Acentrogobius caninus,Tropical sand goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,AKD,Acentrogobius dayi,Day's goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,NGV,Acentrogobius viridipunctatus,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,GBN,Gobius niger,Black goby,3,Groundfish,24,Other groundfish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,GON,Gobius paganellus,Rock goby,1,Freshwater fish,8,Other freshwater fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,GCR,Gobius cruentatus,Red-mouthed goby,1,Freshwater fish,8,Other freshwater fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,GTR,Gobius strictus,NA,1,Freshwater fish,8,Other freshwater fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,GBC,Gobius cobitis,Giant goby,1,Freshwater fish,8,Other freshwater fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,GBZ,Gobius ater,Bellotti's goby,3,Groundfish,24,Other groundfish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,GHB,Gobius bucchichi,Bucchich's goby,1,Freshwater fish,8,Other freshwater fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,GXF,Gobius fallax,Sarato's goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,GWG,Gobius geniporus,Slender goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,GWR,Gobius roulei,Roule's goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,GWV,Gobius vittatus,Striped goby,3,Groundfish,24,Other groundfish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,GWX,Gobius xanthocephalus,Golden goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,GWD,Gobius rubropunctatus,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,GKJ,Gobius gasteveni,Steven's gobi,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,GKW,Gobius auratus,Golden goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,GOB,Gobius spp,Atlantic gobies nei,3,Groundfish,24,Other groundfish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,FIM,Aphia minuta,Transparent goby,3,Groundfish,24,Other groundfish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,BJO,Bathygobius soporator,Frillfin goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,BGU,Bathygobius fuscus,Dusky frillgoby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,DVC,Bathygobius burtoni,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,DVD,Bathygobius casamancus,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,MBI,Amblychaeturichthys sciistius,NA,3,Groundfish,24,Other groundfish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,MBU,Amblyeleotris aurora,Pinkbar goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,JXA,Amblyeleotris diagonalis,Diagonal shrimp goby,3,Groundfish,24,Other groundfish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,JXB,Amblyeleotris downingi,Downing's shrimpgoby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,JXC,Amblyeleotris periophthalma,Periophthalma prawn-goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,JXD,Amblyeleotris triguttata,Triplespot shrimpgoby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,MBL,Amblygobius albimaculatus,Butterfly goby,3,Groundfish,24,Other groundfish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,IEC,Amblygobius nocturnus,Nocturn goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,YAS,Amoya signatus,Tusk goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,LHH,Scartelaos histophorus,Walking goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,QDD,Scartelaos tenuis,Indian O. slender mudskipper,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,URY,Parachaeturichthys polynema,Taileyed goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,OAB,Pomatoschistus bathi,NA,3,Groundfish,24,Other groundfish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,OBD,Pomatoschistus microps,Common goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,OBZ,Pomatoschistus minutus,Sand goby,3,Groundfish,24,Other groundfish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,QMP,Pomatoschistus pictus,Painted goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,QEO,Pomatoschistus norvegicus,Norway goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,QEQ,Pomatoschistus lozanoi,Lozano's goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,QXS,Pomatoschistus spp,Gobies nei,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,OCB,Apocryptes bato,NA,3,Groundfish,24,Other groundfish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,MVP,Microgobius brevispinis,Balboa goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,EVR,Evorthodus lyricus,Lyre goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,YTI,Cryptocentrus albidorsus,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,YTF,Cryptocentrus filifer,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,YRZ,Cryptocentrus cryptocentrus,Ninebar prawn-goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,YSG,Cryptocentrus lutheri,Luther's prawn-goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,UMH,Aruma histrio,Slow goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,GCI,Gillichthys mirabilis,Longjaw mudsucker,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,EDE,Pseudaphya ferreri,Ferrer's goby,3,Groundfish,24,Other groundfish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,ONB,Odondebuenia balearica,Coralline goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,GLG,Lebetus guilleti,Guillet's goby,3,Groundfish,24,Other groundfish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,GVK,Lebetus scorpioides,Diminutive goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,YTN,Crystallogobius linearis,Crystal goby,3,Groundfish,24,Other groundfish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,HZO,Hazeus otakii,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,HSD,Chasmichthys dolichognathus,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,CVO,Clevelandia ios,Arrow goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,GSC,Asra turcomanus,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,AXS,Asterropteryx ensiferus,Miller's damsel,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,FCQ,Asterropteryx semipunctata,Starry goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,TBL,Astrabe lactisella,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,ULC,Aulopareia cyanomos,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,TKH,Trypauchen raha,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,QHA,Trypauchen vagina,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,ARW,Austrolethops wardi,Small-eyed goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,EVX,Eviota abax,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,FFP,Eviota guttata,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,FFQ,Eviota pardalota,Leopard dwarfgoby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,FFR,Eviota sebreei,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,BFN,Barbulifer antennatus,Barbulifer,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,EVM,Evermannichthys metzelaari,Sponge goby,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,BAK,Barbuligobius boehlkei,NA,7,Other marine fish,62,Other marine fish,NO
