ERSCode,CG_code,CG_descr,MCS_code,MCS_descr,ISSCAAP_Division_Code,ISSCAAP_Division_Desc,ISSCAAP_Group_Code,ISSCAAP_Group_Desc,ScientificName,EnglishName,ProducedInScotland2021
EJS,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Elacatinus janssi,Spotback goby,FALSE
EIC,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Eleotrica cableae,Cable's goby,FALSE
EBW,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Eucyclogobius newberryi,Tidewater goby,FALSE
EXE,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Exyrias belissimus,Mud reef-goby,FALSE
FLL,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Flabelligobius latruncularius,NA,FALSE
FUD,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Fusigobius duospilus,Barenape goby,FALSE
FUE,3,Groundfish,24,Other groundfish,3,Marine fishes,33,Miscellaneous coastal fishes,Fusigobius inframaculatus,NA,FALSE
GOZ,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Gammogobius steinitzi,Steinitz's goby,FALSE
GIV,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Ginsburgellus novemlineatus,Nineline goby,FALSE
GLF,3,Groundfish,24,Other groundfish,3,Marine fishes,33,Miscellaneous coastal fishes,Gladiogobius ensifer,Gladiator goby,FALSE
GOL,3,Groundfish,24,Other groundfish,3,Marine fishes,33,Miscellaneous coastal fishes,Gobiodon acicularis,NA,FALSE
GVB,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Gobiodon citrinus,Poison goby,FALSE
GVC,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Gobiodon reticulatus,Reticulate goby,FALSE
GVD,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Gobiodon rivulatus,Rippled coralgoby,FALSE
GOI,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Gobiopsis aporia,NA,FALSE
GVF,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Gobiopsis canalis,Checkered goby,FALSE
GVH,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Gobiopsis macrostoma,Longjaw goby,FALSE
GBF,3,Groundfish,24,Other groundfish,3,Marine fishes,33,Miscellaneous coastal fishes,Gobiusculus flavescens,Two-spotted goby,FALSE
GBK,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Gobulus crescentalis,Crescent goby,FALSE
GOJ,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Gorogobius nigricinctus,NA,FALSE
GMD,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Gymneleotris seminudus,Splitbanded goby,FALSE
GMN,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Gymnogobius raninus,NA,FALSE
HJP,3,Groundfish,24,Other groundfish,3,Marine fishes,33,Miscellaneous coastal fishes,Hetereleotris apora,Poreless goby,FALSE
HUB,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Heteroplopomus barbatus,NA,FALSE
IYG,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Ilypnus gilberti,Cheekspot goby,FALSE
KGC,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Kelloggella cardinalis,Cardinal goby,FALSE
GPL,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Lepidogobius lepidus,Bay goby,FALSE
GOF,3,Groundfish,24,Other groundfish,3,Marine fishes,33,Miscellaneous coastal fishes,Lesueurigobius friesii,Fries's goby,FALSE
IBG,3,Groundfish,24,Other groundfish,3,Marine fishes,33,Miscellaneous coastal fishes,Lesueurigobius koumansi,NA,FALSE
IPR,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Lesueurigobius suerii,NA,FALSE
IPS,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Lesueurigobius sanzi,NA,FALSE
IPM,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Lesueurigobius spp,NA,FALSE
GHO,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Lethops connectens,Halfblind goby,FALSE
GPP,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Leucopsarion petersi,NA,FALSE
LLI,3,Groundfish,24,Other groundfish,3,Marine fishes,33,Miscellaneous coastal fishes,Lobulogobius omanensis,Oman goby,FALSE
LFR,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Lophogobius bleekeri,NA,FALSE
GOK,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Lotilia graciliosa,Whitecap goby,FALSE
UUU,3,Groundfish,24,Other groundfish,3,Marine fishes,33,Miscellaneous coastal fishes,Luposicya lupus,NA,FALSE
YUF,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Lythrypnus alphigena,NA,FALSE
MDW,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Macrodontogobius wilburi,Largetooth goby,FALSE
MAY,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Mahidolia mystacina,Flagfin prawn goby,FALSE
MBD,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Mauligobius maderensis,NA,FALSE
NBN,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Mauligobius nigri,NA,FALSE
MBF,1,Freshwater fish,8,Other freshwater fish,3,Marine fishes,33,Miscellaneous coastal fishes,Mesogobius batrachocephalus,Knout goby,FALSE
MJF,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Millerigobius macrocephalus,NA,FALSE
MNH,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Myersina lachneri,NA,FALSE
NMI,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Nematogobius ansorgii,NA,FALSE
NMO,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Nematogobius maindroni,NA,FALSE
NMZ,3,Groundfish,24,Other groundfish,3,Marine fishes,33,Miscellaneous coastal fishes,Nematogobius brachynemus,NA,FALSE
NSN,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Nes longus,Orangespotted goby,FALSE
OFF,3,Groundfish,24,Other groundfish,3,Marine fishes,33,Miscellaneous coastal fishes,Ophiogobius ophicephalus,NA,FALSE
OOD,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Oplopomops diacanthus,Hole goby,FALSE
OUC,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Oplopomus caninoides,NA,FALSE
NZG,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Oplopomus oplopomus,Spinecheek goby,FALSE
OUT,3,Groundfish,24,Other groundfish,3,Marine fishes,33,Miscellaneous coastal fishes,Opua atherinoides,NA,FALSE
OUD,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Oxuderces dentatus,NA,FALSE
GGX,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Palatogobius paradoxus,Mauve goby,FALSE
GPI,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Palutrus meteori,Meteor goby,FALSE
RGE,3,Groundfish,24,Other groundfish,3,Marine fishes,33,Miscellaneous coastal fishes,Paragobiodon echinocephalus,Redhead goby,FALSE
UEH,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Paragobiodon xanthosoma,Emerald coral goby,FALSE
OTU,3,Groundfish,24,Other groundfish,3,Marine fishes,33,Miscellaneous coastal fishes,Parapocryptes rictuosus,NA,FALSE
IYB,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Parasicydium bandama,NA,FALSE
KRR,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Parkraemeria ornata,NA,FALSE
RLS,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Parrella fusca,NA,FALSE
FTF,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Periophthalmodon freycineti,NA,FALSE
FTA,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Periophthalmus argentilineatus,Barred mudskipper,FALSE
FTI,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Periophthalmus barbarus,Atlantic mudskipper,FALSE
QZE,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Periophthalmus waltoni,Walton's mudskipper,FALSE
YGK,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Platygobiopsis akihito,NA,FALSE
URD,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Pleurosicya annandalei,Scalynape goby,FALSE
YSI,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Polyspondylogobius sinensis,NA,FALSE
OGH,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Porogobius schlegelii,NA,FALSE
RLO,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Priolepis boreus,NA,FALSE
UAI,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Priolepis cincta,Girdled goby,FALSE
UAL,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Priolepis randalli,Randall's goby,FALSE
IGM,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Psilogobius mainlandi,NA,FALSE
ILJ,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Psilotris alepis,NA,FALSE
YCS,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Pycnomma semisquamatum,Secret goby,FALSE
QUY,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Quietula y-cauda,NA,FALSE
IGB,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Signigobius biocellatus,Twinspot goby,FALSE
EGT,3,Groundfish,24,Other groundfish,3,Marine fishes,33,Miscellaneous coastal fishes,Speleogobius trigloides,Grotto goby,FALSE
TBD,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Stonogobiops dracula,NA,FALSE
UVL,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Sueviota lachneri,NA,FALSE
UFB,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Sufflogobius bibarbatus,NA,FALSE
UUF,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Suruga fundicola,NA,FALSE
RSB,3,Groundfish,24,Other groundfish,3,Marine fishes,33,Miscellaneous coastal fishes,Risor ruber,Tusked goby,FALSE
GMJ,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Sagamia geneionema,NA,FALSE
TGN,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Thorogobius angolensis,NA,FALSE
QOG,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Thorogobius rofeni,NA,FALSE
UJH,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Thorogobius ephippiatus,Leopard-spotted goby,FALSE
TMN,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Tomiyamichthys oni,NA,FALSE
QFA,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Tomiyamichthys latruncularius,Fan shrimp-goby,FALSE
TVD,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Trimma avidori,NA,FALSE
TMK,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Trimma okinawae,Okinawa rubble goby,FALSE
QGY,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Trimma winterbottomi,Winterbottom's goby,FALSE
TOV,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Trimmatom eviotops,Red-barred rubble goby,FALSE
TFL,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Typhlogobius californiensis,Blind goby,FALSE
VAA,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Valenciennea alleni,NA,FALSE
VFV,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Valenciennea persica,NA,FALSE
VFW,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Valenciennea sexguttata,Sixspot goby,FALSE
VAM,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Vanderhorstia ambanoro,Ambanoro prawn-goby,FALSE
VAN,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Vanneaugobius canariensis,NA,FALSE
VAY,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Varicus marilynae,Orangebelly goby,FALSE
WHZ,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Wheelerigobius maltzani,NA,FALSE
WHV,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Wheelerigobius wirtzi,Cameroon goby,FALSE
YOC,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Yongeichthys criniger,NA,FALSE
YOK,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Yongeichthys thomasi,NA,FALSE
GPA,3,Groundfish,24,Other groundfish,3,Marine fishes,33,Miscellaneous coastal fishes,Gobiidae,Gobies nei,FALSE
GOD,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Gobitrichinotus radiocularis,NA,FALSE
KRB,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Kraemeria bryani,NA,FALSE
IPN,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Aioliops novaeguineae,NA,FALSE
DFD,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Cerdale floridana,Pugjaw wormfish,FALSE
GLK,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Gunnellichthys curiosus,Curious wormfish,FALSE
GHK,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Gunnellichthys viridescens,Yellowstripe wormfish,FALSE
MDH,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Microdesmus aethiopicus,NA,FALSE
NME,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Nemateleotris decora,Elegant firefish,FALSE
IFQ,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Nemateleotris magnifica,Fire goby,FALSE
OYY,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Oxymetopon compressus,NA,FALSE
GLY,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Paragunnellichthys seychellensis,NA,FALSE
GSO,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Parioglossus aporos,NA,FALSE
IEK,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Parioglossus raoi,Rao's hover goby,FALSE
TKU,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Ptereleotris arabica,NA,FALSE
UHM,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Ptereleotris microlepis,Blue gudgeon,FALSE
JBX,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Microdesmidae,Wormfishes nei,FALSE
XAD,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Allomicrodesmus dorotheae,NA,FALSE
XPS,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Paraxenisthmus springeri,NA,FALSE
XTO,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Tyson belos,NA,FALSE
XXA,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Xenisthmus africanus,Flathead wriggler,FALSE
XMQ,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Xenisthmus balius,NA,FALSE
ZEF,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Zebrasoma flavescens,Yellow tang,FALSE
ZEV,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Zebrasoma veliferum,Sailfin tang,FALSE
ZEA,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Zebrasoma scopas,Twotone tang,FALSE
ZLV,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Zebrasoma xanthurum,Yellowtail tang,FALSE
ZML,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Zebrasoma gemmatum,Spotted tang,FALSE
AQB,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Acanthurus bahianus,Barber surgeonfish,FALSE
AQO,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Acanthurus coeruleus,Blue tang surgeonfish,FALSE
AQR,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Acanthurus bariene,Black-spot surgeonfish,FALSE
AQV,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Acanthurus olivaceus,Orangespot surgeonfish,FALSE
AQH,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Acanthurus chirurgus,Doctorfish,FALSE
AQT,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Acanthurus triostegus,Convict surgeonfish,FALSE
MDO,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Acanthurus monroviae,Monrovia doctorfish,FALSE
AQI,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Acanthurus lineatus,Lined surgeonfish,FALSE
AQN,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Acanthurus nigrofuscus,Brown surgeonfish,FALSE
AQQ,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Acanthurus gahhm,Black surgeonfish,FALSE
AVQ,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Acanthurus sohal,Sohal surgeonfish,FALSE
DGV,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Acanthurus blochii,Ringtail surgeonfish,FALSE
DGW,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Acanthurus mata,Elongate surgeonfish,FALSE
DMB,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Acanthurus leucosternon,Powderblue surgeonfish,FALSE
DVR,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Acanthurus tractus,Ocean surgeonfish,FALSE
AXQ,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Acanthurus spp,NA,FALSE
NAI,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Naso lituratus,Orangespine unicornfish,FALSE
NAS,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Naso unicornis,Bluespine unicornfish,FALSE
NAB,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Naso brevirostris,Spotted unicornfish,FALSE
NBH,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Naso annulatus,Whitemargin unicornfish,FALSE
NIQ,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Naso vlamingii,Bignose unicornfish,FALSE
NUH,7,Other marine fish,62,Other marine fish,3,Marine fishes,33,Miscellaneous coastal fishes,Paracanthurus hepatus,Palette surgeonfish,FALSE
